0   -0.00510223   0
1   -0.00549772   0.000395492
2   -0.005449   0.000233478
3   -0.00535257   0.000191189
4   -0.00551809   0.0002221
5   -0.00556937   0.000188456
6   -0.005688   0.000198596
7   -0.00569642   0.000172195
8   -0.00570587   0.000152155
9   -0.00566575   0.000141881
10   -0.00561226   0.000139038
11   -0.00556787   0.000134462
12   -0.00555432   0.000124427
13   -0.0055078   0.000124235
14   -0.0054674   0.00012251
15   -0.00542387   0.000122586
16   -0.00540056   0.000117485
17   -0.00536155   0.000117436
18   -0.00534417   0.000112435
19   -0.00533808   0.000106839
20   -0.00532594   0.000102346
21   -0.00533921   9.84807e-05
22   -0.00531683   9.67265e-05
23   -0.00529185   9.59191e-05
24   -0.00527491   9.35479e-05
25   -0.00526648   9.02725e-05
26   -0.00528588   8.90054e-05
27   -0.00530334   8.75269e-05
28   -0.00530313   8.44551e-05
29   -0.00529043   8.25737e-05
