0   0.020158   0
1   0.0201579   9.20057e-08
2   0.0201585   5.99651e-07
3   0.0201585   4.24019e-07
4   0.0201588   4.44953e-07
5   0.020159   3.86478e-07
6   0.020159   3.27648e-07
7   0.0201591   3.1214e-07
8   0.0201592   2.79027e-07
9   0.0201594   3.20743e-07
10   0.0201594   3.02117e-07
11   0.0201595   2.85124e-07
12   0.0201596   2.64715e-07
13   0.0201596   2.45461e-07
14   0.0201597   2.49144e-07
15   0.0201597   2.34754e-07
16   0.0201597   2.223e-07
17   0.0201597   2.0961e-07
18   0.0201596   2.17661e-07
19   0.0201595   2.14996e-07
20   0.0201595   2.07355e-07
21   0.0201595   1.9873e-07
22   0.0201595   1.90056e-07
23   0.0201594   1.9179e-07
24   0.0201594   1.84139e-07
25   0.0201594   1.79991e-07
26   0.0201594   1.73231e-07
27   0.0201594   1.71189e-07
28   0.0201594   1.65192e-07
29   0.0201595   1.6104e-07
