0   0.92224   0
1   0.93286   0.0106202
2   0.937189   0.00750555
3   0.939744   0.00589028
4   0.938682   0.00468464
5   0.93766   0.00395912
6   0.940368   0.0043045
7   0.938149   0.00433829
8   0.939075   0.00393653
9   0.937192   0.00399268
10   0.937193   0.00361151
11   0.93622   0.00343736
12   0.93482   0.00345814
13   0.935622   0.00330066
14   0.936076   0.00310605
15   0.936645   0.00296071
16   0.936596   0.00278154
17   0.936442   0.00262699
18   0.935852   0.00255408
19   0.936324   0.00246867
20   0.936236   0.00234981
21   0.937978   0.00283756
22   0.938793   0.0028314
23   0.938102   0.00279768
24   0.937937   0.00268849
25   0.938139   0.0025909
26   0.938341   0.00250131
27   0.938394   0.00241089
28   0.938784   0.00235871
29   0.938468   0.00230051
