0   0.0231646   0
1   0.0233558   0.000191159
2   0.0235438   0.000217981
3   0.0236217   0.0001727
4   0.0236358   0.000134521
5   0.0237365   0.000148966
6   0.0237922   0.000137683
7   0.0237051   0.000147677
8   0.0237263   0.000131959
9   0.0237664   0.000124638
10   0.0237031   0.00012928
11   0.023667   0.00012341
12   0.0236745   0.000113771
13   0.0236908   0.000106575
14   0.0237067   0.000100489
15   0.0237047   9.40201e-05
16   0.0236581   9.9879e-05
17   0.0236478   9.47222e-05
18   0.0236279   9.17849e-05
19   0.0235858   9.67363e-05
20   0.0235831   9.20543e-05
21   0.023572   8.84597e-05
22   0.0235859   8.56564e-05
23   0.023597   8.2762e-05
24   0.0236081   8.01519e-05
25   0.0235916   7.87619e-05
26   0.0235812   7.64923e-05
27   0.0235634   7.58357e-05
28   0.023551   7.42276e-05
29   0.0235516   7.17138e-05
