0   131.129   0
1   132.211   1.0821
2   133.275   1.23393
3   133.716   0.977611
4   133.796   0.76149
5   134.366   0.843261
6   134.681   0.779385
7   134.188   0.835963
8   134.308   0.746986
9   134.535   0.705541
10   134.177   0.73182
11   133.973   0.698592
12   134.015   0.644027
13   134.107   0.603295
14   134.198   0.568843
15   134.186   0.532223
16   133.922   0.56539
17   133.864   0.536198
18   133.752   0.519571
19   133.513   0.547599
20   133.498   0.521096
21   133.435   0.500747
22   133.514   0.484879
23   133.577   0.468494
24   133.64   0.453719
25   133.546   0.445851
26   133.487   0.433003
27   133.386   0.429287
28   133.316   0.420183
29   133.32   0.405953
