0   0.0169497   0
1   0.0170896   0.000139872
2   0.0172271   0.000159498
3   0.0172841   0.000126366
4   0.0172945   9.84301e-05
5   0.0173681   0.000109
6   0.0174089   0.000100743
7   0.0173452   0.000108057
8   0.0173607   9.65553e-05
9   0.01739   9.11982e-05
10   0.0173437   9.4595e-05
11   0.0173173   9.03e-05
12   0.0173228   8.3247e-05
13   0.0173347   7.79819e-05
14   0.0173464   7.35286e-05
15   0.0173449   6.87952e-05
16   0.0173108   7.30822e-05
17   0.0173033   6.93089e-05
18   0.0172887   6.71597e-05
19   0.0172579   7.07827e-05
20   0.0172559   6.73568e-05
21   0.0172478   6.47266e-05
22   0.017258   6.26754e-05
23   0.0172661   6.05575e-05
24   0.0172742   5.86477e-05
25   0.0172621   5.76307e-05
26   0.0172546   5.597e-05
27   0.0172415   5.54896e-05
28   0.0172324   5.43129e-05
29   0.0172329   5.24735e-05
