0   369.414   0
1   372.112   2.69799
2   374.828   3.13099
3   375.858   2.44192
4   376.038   1.90009
5   377.499   2.13106
6   378.262   1.95598
7   376.987   2.12039
8   377.288   1.89415
9   377.823   1.77663
10   376.882   1.86218
11   376.394   1.76875
12   376.45   1.62799
13   376.653   1.5208
14   376.863   1.43136
15   376.86   1.33892
16   376.219   1.41181
17   376.065   1.34
18   375.833   1.28842
19   375.241   1.35846
20   375.203   1.29271
21   375.054   1.24152
22   375.25   1.20249
23   375.41   1.16235
24   375.573   1.12662
25   375.342   1.10678
26   375.184   1.07667
27   374.923   1.06961
28   374.774   1.04288
29   374.774   1.00752
