0   406.124   0
1   405.447   0.67697
2   404.779   0.774136
3   404.336   0.704327
4   404.356   0.545924
5   404.947   0.740454
6   404.786   0.646093
7   405.279   0.74539
8   405.173   0.66576
9   405.506   0.682228
10   405.639   0.631108
11   405.55   0.582837
12   405.452   0.545136
13   405.455   0.504712
14   405.536   0.476677
15   405.376   0.473537
16   405.356   0.445276
17   405.427   0.425763
18   405.453   0.403581
19   405.55   0.394895
20   405.602   0.379232
21   405.543   0.366368
22   405.566   0.350802
23   405.616   0.339699
24   405.633   0.326247
25   405.66   0.314616
26   405.818   0.34145
27   405.755   0.33507
28   405.722   0.324969
29   405.752   0.31544
