0   -0.076684   0
1   -0.0766862   2.24015e-06
2   -0.0766815   4.90671e-06
3   -0.0766794   4.07067e-06
4   -0.0766823   4.30075e-06
5   -0.0766811   3.71262e-06
6   -0.0766831   3.73051e-06
7   -0.076684   3.34747e-06
8   -0.0766828   3.16153e-06
9   -0.0766822   2.90429e-06
10   -0.076681   2.86633e-06
11   -0.0766808   2.6302e-06
12   -0.0766804   2.44406e-06
13   -0.0766804   2.26315e-06
14   -0.0766808   2.14108e-06
15   -0.0766809   2.00912e-06
16   -0.076682   2.19352e-06
17   -0.0766823   2.09017e-06
18   -0.0766824   1.97887e-06
19   -0.0766829   1.93703e-06
20   -0.076683   1.84388e-06
21   -0.0766834   1.81191e-06
22   -0.0766834   1.73178e-06
23   -0.0766842   1.87525e-06
24   -0.0766847   1.84975e-06
25   -0.0766847   1.77857e-06
26   -0.0766852   1.77307e-06
27   -0.076685   1.71808e-06
28   -0.0766859   1.87105e-06
29   -0.0766862   1.8337e-06
