0   -0.0561102   0
1   -0.0561119   1.63914e-06
2   -0.0561084   3.59027e-06
3   -0.0561068   2.97854e-06
4   -0.056109   3.14689e-06
5   -0.0561081   2.71655e-06
6   -0.0561096   2.72964e-06
7   -0.0561102   2.44937e-06
8   -0.0561094   2.31331e-06
9   -0.0561089   2.12509e-06
10   -0.0561081   2.09732e-06
11   -0.0561079   1.92454e-06
12   -0.0561076   1.78834e-06
13   -0.0561076   1.65596e-06
14   -0.0561079   1.56664e-06
15   -0.056108   1.47009e-06
16   -0.0561088   1.60501e-06
17   -0.056109   1.52939e-06
18   -0.0561091   1.44795e-06
19   -0.0561094   1.41734e-06
20   -0.0561095   1.34918e-06
21   -0.0561098   1.32579e-06
22   -0.0561098   1.26716e-06
23   -0.0561104   1.37213e-06
24   -0.0561107   1.35348e-06
25   -0.0561108   1.30139e-06
26   -0.0561111   1.29737e-06
27   -0.056111   1.25713e-06
28   -0.0561116   1.36906e-06
29   -0.0561119   1.34173e-06
