0   0.0126202   0
1   0.0125932   2.6998e-05
2   0.0125681   2.95391e-05
3   0.0125518   2.65087e-05
4   0.0125525   2.05468e-05
5   0.012574   2.72615e-05
6   0.012568   2.37989e-05
7   0.0125859   2.72414e-05
8   0.0125817   2.43811e-05
9   0.0125942   2.51127e-05
10   0.0125988   2.31794e-05
11   0.0125955   2.14189e-05
12   0.0125919   2.0026e-05
13   0.012592   1.85412e-05
14   0.0125949   1.74962e-05
15   0.0125891   1.73683e-05
16   0.0125882   1.63391e-05
17   0.0125908   1.56216e-05
18   0.0125919   1.48214e-05
19   0.0125954   1.44746e-05
20   0.0125972   1.38919e-05
21   0.012595   1.34317e-05
22   0.0125955   1.28462e-05
23   0.0125973   1.2427e-05
24   0.0125978   1.19304e-05
25   0.0125989   1.15093e-05
26   0.0126046   1.24582e-05
27   0.0126023   1.2224e-05
28   0.0126011   1.18565e-05
29   0.0126022   1.1509e-05
