0   -0.0687304   0
1   -0.0687051   2.53589e-05
2   -0.0686765   3.20897e-05
3   -0.0686586   2.88892e-05
4   -0.0686615   2.2562e-05
5   -0.0686821   2.76402e-05
6   -0.0686776   2.37869e-05
7   -0.0686961   2.76572e-05
8   -0.0686911   2.48948e-05
9   -0.0687031   2.52798e-05
10   -0.0687068   2.31761e-05
11   -0.0687033   2.14471e-05
12   -0.0686995   2.00983e-05
13   -0.0686996   1.86079e-05
14   -0.0687028   1.7605e-05
15   -0.0686971   1.74258e-05
16   -0.068697   1.63689e-05
17   -0.0686998   1.56876e-05
18   -0.068701   1.48884e-05
19   -0.0687048   1.46229e-05
20   -0.0687067   1.40387e-05
21   -0.0687048   1.35207e-05
22   -0.0687053   1.293e-05
23   -0.0687077   1.26134e-05
24   -0.0687086   1.21265e-05
25   -0.0687096   1.17016e-05
26   -0.0687157   1.27798e-05
27   -0.0687133   1.25535e-05
28   -0.0687127   1.21264e-05
29   -0.068714   1.17921e-05
