0   452.329   0
1   451.575   0.753988
2   450.831   0.862209
3   450.337   0.784458
4   450.359   0.608033
5   451.017   0.824695
6   450.838   0.719599
7   451.387   0.830192
8   451.27   0.741503
9   451.64   0.759844
10   451.788   0.702909
11   451.689   0.649146
12   451.58   0.607155
13   451.584   0.562132
14   451.673   0.530908
15   451.496   0.527411
16   451.473   0.495935
17   451.552   0.474202
18   451.581   0.449496
19   451.689   0.439822
20   451.747   0.422377
21   451.681   0.40805
22   451.706   0.390713
23   451.763   0.378346
24   451.781   0.363364
25   451.812   0.35041
26   451.987   0.380296
27   451.917   0.373191
28   451.88   0.361941
29   451.915   0.351327
