0   1.13423   0
1   1.13924   0.00500974
2   1.14709   0.00836352
3   1.1464   0.00595439
4   1.14693   0.00464267
5   1.14906   0.00434711
6   1.14451   0.00584304
7   1.14595   0.00525985
8   1.14938   0.00577211
9   1.15336   0.00651414
10   1.15296   0.00590529
11   1.15252   0.00540884
12   1.15393   0.0051717
13   1.15286   0.00490778
14   1.15392   0.00469198
15   1.15454   0.00443186
16   1.15425   0.00417327
17   1.15384   0.00395542
18   1.15278   0.00388857
19   1.15304   0.00369788
20   1.15188   0.00370279
21   1.15178   0.00353189
22   1.15272   0.00350333
23   1.1535   0.00344358
24   1.15404   0.00334747
25   1.15412   0.00321707
26   1.15394   0.0031007
27   1.15506   0.00318875
28   1.15523   0.0030815
29   1.1551   0.0029798
